id,sale_date,address,city,state,zip,beds,baths,sqft,lot_sqft,year_built,property_type,sale_price,latitude,longitude,days_on_market,agent_name,agent_phone,sale_type,hoa_fee,description
1092,2023-12-09,5706 Cedar Ln,Phoenix,AZ,80510,1,2.0,463,7617,2025,Single Family,163297,37.095179,-112.419878,25,Riley Miller,+1-861-898-5729,Mortgage,0.0,"1 bed / 2.0 bath single family in Phoenix, built in 2025."
1093,2022-08-15,2390 Lakeview Rd,Chicago,IL,77275,1,1.3,1782,7374,1933,Single Family,633355,41.521521,-108.474079,6,Casey Smith,+1-318-729-4054,VA,0.0,"1 bed / 1.3 bath single family in Chicago, built in 1933."
1094,2023-09-10,229 Pine Dr,Denver,CO,52335,3,1.7,2358,5301,1975,Single Family,854000,25.990474,-71.625387,88,Avery Smith,+1-530-918-2713,FHA,0.0,"3 bed / 1.7 bath single family in Denver, built in 1975."
1095,2025-01-23,9058 Pine Dr,Columbus,OH,72324,5,1.0,1486,6113,1965,Single Family,294671,38.982422,-115.831328,37,Jamie Brown,+1-566-513-3666,VA,0.0,"5 bed / 1 bath single family in Columbus, built in 1965."
1096,2023-11-23,6214 Elm St,New York,NY,67541,5,1.9,2589,3524,1996,Single Family,458204,25.404709,-115.358194,17,Riley Anderson,+1-608-684-4990,FHA,0.0,"5 bed / 1.9 bath single family in New York, built in 1996."
1097,2025-06-11,9561 Washington Ave,San Francisco,CA,98939,1,2.6,2039,3505,1982,Single Family,470763,47.683875,-70.813638,4,Jordan Rodriguez,+1-310-631-7977,FHA,0.0,"1 bed / 2.6 bath single family in San Francisco, built in 1982."
1098,2025-03-03,2386 Pine Dr,Denver,CO,13742,2,2.0,2408,5517,1921,Single Family,374581,36.277358,-102.127836,33,Casey Wilson,+1-914-736-4251,Conventional,0.0,"2 bed / 2.0 bath single family in Denver, built in 1921."
1099,2024-04-17,113 Pine Dr,Austin,TX,17051,1,1.4,2015,1887,1903,Single Family,283854,35.968055,-101.191708,30,Taylor Miller,+1-669-605-3708,VA,0.0,"1 bed / 1.4 bath single family in Austin, built in 1903."
1100,2021-01-13,9198 Elm St,San Antonio,TX,32553,3,1.4,1757,7014,1957,Single Family,174781,28.529678,-80.370364,26,Jordan Williams,+1-647-292-5009,Mortgage,0.0,"3 bed / 1.4 bath single family in San Antonio, built in 1957."
1101,2022-08-22,6265 Lakeview Rd,New York,NY,72566,2,1.4,2259,4010,1920,Single Family,522142,39.327135,-91.564345,1,Drew Martinez,+1-603-915-4481,VA,0.0,"2 bed / 1.4 bath single family in New York, built in 1920."
1102,2024-04-11,9880 Washington Ave,San Diego,CA,22559,0,4.0,2040,3555,1979,Single Family,274624,33.217162,-108.800399,58,Taylor Davis,+1-991-534-5639,VA,0.0,"0 bed / 4.0 bath single family in San Diego, built in 1979."
1103,2024-02-25,6147 Elm St,Seattle,WA,19392,2,3.7,1499,7044,1968,Single Family,476437,48.558626,-83.443765,37,Avery Smith,+1-427-823-3918,Mortgage,0.0,"2 bed / 3.7 bath single family in Seattle, built in 1968."
1104,2024-03-19,3179 Main St,Austin,TX,75726,6,2.6,2167,14071,1880,Condo,592458,33.002968,-98.833434,8,Riley Johnson,+1-861-435-3262,VA,217.64,"6 bed / 2.6 bath condo in Austin, built in 1880."
1105,2022-02-25,6437 Lakeview Rd,San Antonio,TX,49575,3,2.3,749,3785,1991,Single Family,161841,47.835987,-83.283876,10,Blake Brown,+1-635-354-5668,FHA,0.0,"3 bed / 2.3 bath single family in San Antonio, built in 1991."
1106,2022-03-26,1761 Washington Ave,Los Angeles,CA,44212,2,1.6,2217,3537,1987,Single Family,397005,35.168564,-94.881415,33,Blake Rodriguez,+1-308-676-2353,FHA,0.0,"2 bed / 1.6 bath single family in Los Angeles, built in 1987."
1107,2022-11-04,7021 Main St,New York,NY,31087,3,1.2,1150,3346,1961,Single Family,114852,37.523859,-99.257646,30,Riley Martinez,+1-665-211-8964,VA,0.0,"3 bed / 1.2 bath single family in New York, built in 1961."
1108,2020-08-25,8865 Elm St,San Jose,CA,65703,2,1.0,2314,8882,1946,Condo,614711,37.946236,-74.939984,58,Avery Garcia,+1-714-581-8758,FHA,6.27,"2 bed / 1 bath condo in San Jose, built in 1946."
1109,2022-02-24,9769 Cedar Ln,Houston,TX,33440,1,1.4,2621,4950,1988,Single Family,777146,29.484026,-88.679143,66,Pat Martinez,+1-281-353-1113,FHA,0.0,"1 bed / 1.4 bath single family in Houston, built in 1988."
1110,2022-08-09,920 Elm St,San Antonio,TX,77488,2,1.0,1204,200,1996,Single Family,293175,28.740649,-113.213457,92,Casey Smith,+1-324-701-8540,FHA,0.0,"2 bed / 1 bath single family in San Antonio, built in 1996."
1111,2024-04-19,5947 Washington Ave,Dallas,TX,65797,3,4.1,1815,3914,1966,Condo,431575,40.401689,-85.869756,30,Pat Smith,+1-755-473-3928,FHA,74.66,"3 bed / 4.1 bath condo in Dallas, built in 1966."
1112,2020-03-13,6591 Maple St,New York,NY,68559,4,1.6,2145,1303,1963,Single Family,366604,39.599666,-103.357519,0,Avery Johnson,+1-565-949-1599,Conventional,0.0,"4 bed / 1.6 bath single family in New York, built in 1963."
1113,2024-01-28,7604 Maple St,Philadelphia,PA,21016,4,2.3,1718,5607,2016,Single Family,707221,46.376286,-83.169131,35,Taylor Martinez,+1-705-641-5500,FHA,0.0,"4 bed / 2.3 bath single family in Philadelphia, built in 2016."
1114,2021-10-30,8498 Oak Ave,Indianapolis,IN,84588,5,2.2,1967,6597,1997,Single Family,499441,48.749155,-96.706529,14,Morgan Smith,+1-350-823-2656,VA,0.0,"5 bed / 2.2 bath single family in Indianapolis, built in 1997."
1115,2020-02-15,2007 Maple St,Austin,TX,93458,3,2.5,1929,7386,1957,Single Family,457193,42.907612,-121.115721,45,Taylor Anderson,+1-463-938-2298,VA,0.0,"3 bed / 2.5 bath single family in Austin, built in 1957."
1116,2023-01-09,7848 Maple St,Denver,CO,44206,4,3.2,1791,7759,1957,Condo,546310,26.838487,-83.76332,22,Pat Williams,+1-910-250-7131,Conventional,34.0,"4 bed / 3.2 bath condo in Denver, built in 1957."
1117,2023-10-07,182 Washington Ave,Columbus,OH,46016,2,1.0,2432,8082,1927,Single Family,515102,39.932744,-123.308165,7,Alex Wilson,+1-608-385-5668,FHA,0.0,"2 bed / 1 bath single family in Columbus, built in 1927."
1118,2021-07-16,3726 Maple St,San Antonio,TX,12453,6,1.0,1065,5400,1986,Condo,277398,36.700662,-121.690387,34,Casey Garcia,+1-813-850-6212,Cash,175.13,"6 bed / 1 bath condo in San Antonio, built in 1986."
1119,2021-08-12,5486 Washington Ave,New York,NY,52547,6,2.1,2185,2963,1936,Single Family,318036,44.823368,-107.39574,4,Sam Anderson,+1-823-671-7893,Conventional,0.0,"6 bed / 2.1 bath single family in New York, built in 1936."
1120,2021-10-16,8820 Pine Dr,San Francisco,CA,83093,5,1.9,2599,12006,1883,Single Family,633964,47.374771,-109.717436,6,Morgan Garcia,+1-355-673-9175,Mortgage,0.0,"5 bed / 1.9 bath single family in San Francisco, built in 1883."
1121,2024-10-11,3500 Elm St,Fort Worth,TX,43514,3,2.3,3082,4589,1983,Single Family,772532,34.614145,-96.479403,4,Avery Johnson,+1-846-698-6657,Cash,0.0,"3 bed / 2.3 bath single family in Fort Worth, built in 1983."
1122,2022-08-15,5861 Washington Ave,San Jose,CA,48249,3,2.7,2069,6648,1960,Single Family,922302,45.747446,-107.729476,2,Alex Brown,+1-839-798-3731,Conventional,0.0,"3 bed / 2.7 bath single family in San Jose, built in 1960."
1123,2022-10-02,2123 Oak Ave,Columbus,OH,13068,5,1.9,1864,16098,1952,Single Family,313382,32.473978,-99.027026,18,Jordan Davis,+1-750-334-7200,Conventional,0.0,"5 bed / 1.9 bath single family in Columbus, built in 1952."
1124,2023-03-14,6793 Elm St,Fort Worth,TX,38613,2,1.6,1800,7211,1934,Co-op,260387,44.619435,-102.973577,60,Casey Brown,+1-362-985-7571,Conventional,188.65,"2 bed / 1.6 bath co-op in Fort Worth, built in 1934."
1125,2022-01-13,8875 Washington Ave,San Antonio,TX,64811,7,2.1,2237,11311,1951,Single Family,367180,42.662733,-92.849402,2,Blake Johnson,+1-880-903-6206,Conventional,0.0,"7 bed / 2.1 bath single family in San Antonio, built in 1951."
1126,2021-08-09,154 Elm St,San Diego,CA,62948,3,3.2,2407,9331,2006,Townhouse,658746,29.576223,-92.495555,20,Pat Garcia,+1-360-381-7554,FHA,163.12,"3 bed / 3.2 bath townhouse in San Diego, built in 2006."
1127,2020-07-20,3194 Main St,Charlotte,NC,96008,4,2.0,1901,8232,1924,Condo,430788,34.099344,-96.713975,43,Riley Wilson,+1-868-628-7852,VA,66.89,"4 bed / 2.0 bath condo in Charlotte, built in 1924."
1128,2022-10-27,5425 Maple St,Washington,DC,39385,2,2.2,2234,2557,1915,Condo,423539,39.618895,-123.630097,18,Jamie Wilson,+1-784-949-7697,Cash,82.76,"2 bed / 2.2 bath condo in Washington, built in 1915."
1129,2025-05-03,8477 Maple St,Philadelphia,PA,84620,4,2.5,2536,12249,2000,Condo,1397735,27.237878,-108.979847,72,Morgan Smith,+1-960-815-7378,Conventional,99.46,"4 bed / 2.5 bath condo in Philadelphia, built in 2000."
1130,2021-05-05,4900 Oak Ave,Philadelphia,PA,70000,5,1.8,1727,9434,1974,Condo,681886,25.536278,-77.903222,8,Taylor Garcia,+1-929-404-6287,Mortgage,206.22,"5 bed / 1.8 bath condo in Philadelphia, built in 1974."
1131,2023-11-01,1921 Elm St,New York,NY,37132,2,1.9,1378,6239,1998,Single Family,347336,31.412975,-110.704504,7,Avery Garcia,+1-447-381-8559,Conventional,0.0,"2 bed / 1.9 bath single family in New York, built in 1998."
1132,2020-05-23,7803 Washington Ave,Philadelphia,PA,42094,2,1.5,2644,5471,1998,Condo,974690,36.119894,-86.370159,6,Alex Anderson,+1-233-898-7657,Conventional,41.0,"2 bed / 1.5 bath condo in Philadelphia, built in 1998."
1133,2023-01-05,7284 Lakeview Rd,Chicago,IL,64668,4,1.0,1019,6510,1946,Townhouse,139837,42.000614,-86.357973,15,Jamie Anderson,+1-995-821-9751,Cash,168.97,"4 bed / 1.0 bath townhouse in Chicago, built in 1946."
1134,2024-01-25,7121 Oak Ave,Los Angeles,CA,48399,1,3.3,1177,8576,1981,Townhouse,248361,30.04127,-79.316735,27,Chris Smith,+1-572-609-9381,VA,95.74,"1 bed / 3.3 bath townhouse in Los Angeles, built in 1981."
1135,2023-04-02,5667 Pine Dr,Houston,TX,29134,5,2.7,2503,4606,1947,Townhouse,522539,44.332075,-82.328675,36,Chris Johnson,+1-939-373-7004,VA,175.31,"5 bed / 2.7 bath townhouse in Houston, built in 1947."
1136,2021-11-06,4359 Elm St,San Diego,CA,73254,5,1.8,842,200,1933,Single Family,145131,27.305823,-76.436352,24,Blake Anderson,+1-275-669-9053,Mortgage,0.0,"5 bed / 1.8 bath single family in San Diego, built in 1933."
1137,2023-12-03,2525 Cedar Ln,San Jose,CA,68284,4,2.4,2177,4466,1964,Townhouse,414123,31.045798,-101.468328,39,Casey Wilson,+1-481-808-1585,Mortgage,115.23,"4 bed / 2.4 bath townhouse in San Jose, built in 1964."
1138,2024-01-01,7306 Cedar Ln,New York,NY,38969,3,2.0,1004,11992,1974,Single Family,127295,39.854137,-120.842728,0,Casey Jones,+1-933-362-5992,VA,0.0,"3 bed / 2.0 bath single family in New York, built in 1974."
1139,2024-10-25,9655 Cedar Ln,Phoenix,AZ,26849,6,3.1,2437,6665,1917,Condo,759802,47.320644,-117.27934,0,Riley Jones,+1-852-433-1458,Mortgage,111.06,"6 bed / 3.1 bath condo in Phoenix, built in 1917."
1140,2024-01-16,2891 Elm St,Phoenix,AZ,86576,2,2.5,2063,13872,1883,Single Family,453686,45.456403,-83.670306,22,Drew Anderson,+1-729-615-8814,Conventional,0.0,"2 bed / 2.5 bath single family in Phoenix, built in 1883."
1141,2022-02-05,2973 Lakeview Rd,Phoenix,AZ,86957,3,1.7,1739,4685,2008,Single Family,217463,38.192422,-119.548055,26,Riley Garcia,+1-863-373-9605,VA,0.0,"3 bed / 1.7 bath single family in Phoenix, built in 2008."
1142,2021-09-25,5940 Lakeview Rd,Fort Worth,TX,11865,3,1.9,1246,11160,1896,Single Family,209991,43.420161,-119.938597,2,Jordan Williams,+1-353-484-2959,Mortgage,0.0,"3 bed / 1.9 bath single family in Fort Worth, built in 1896."
1143,2024-09-28,638 Washington Ave,Charlotte,NC,84633,1,3.4,1667,689,1883,Townhouse,327165,34.027963,-95.143651,76,Pat Rodriguez,+1-433-959-4318,FHA,103.49,"1 bed / 3.4 bath townhouse in Charlotte, built in 1883."
1144,2023-02-07,9384 Maple St,Houston,TX,53190,3,1.0,657,7809,2009,Single Family,158590,40.383312,-120.54521,45,Drew Anderson,+1-750-281-1917,VA,0.0,"3 bed / 1 bath single family in Houston, built in 2009."
1145,2023-08-25,759 Cedar Ln,San Diego,CA,43563,1,3.6,2827,5319,1926,Condo,311033,31.403291,-117.328635,72,Pat Williams,+1-433-906-8472,Mortgage,70.74,"1 bed / 3.6 bath condo in San Diego, built in 1926."
1146,2024-02-10,3503 Maple St,Seattle,WA,46369,0,2.8,1543,3569,1903,Condo,320420,39.778955,-92.606354,4,Pat Johnson,+1-335-735-5960,Cash,69.84,"0 bed / 2.8 bath condo in Seattle, built in 1903."
1147,2023-01-04,7936 Oak Ave,San Diego,CA,86765,2,1.1,2047,5149,2002,Single Family,471687,48.922302,-118.359719,1,Chris Smith,+1-526-849-2196,Mortgage,0.0,"2 bed / 1.1 bath single family in San Diego, built in 2002."
1148,2023-01-15,257 Washington Ave,Charlotte,NC,20929,3,1.0,1478,1114,2001,Single Family,152575,28.772379,-112.003654,49,Avery Williams,+1-812-698-5914,Conventional,0.0,"3 bed / 1 bath single family in Charlotte, built in 2001."
1149,2023-07-24,4535 Lakeview Rd,Houston,TX,68017,2,1.8,1786,1765,1929,Single Family,391444,35.439019,-117.617541,18,Avery Garcia,+1-200-457-7671,Conventional,0.0,"2 bed / 1.8 bath single family in Houston, built in 1929."
1150,2021-08-04,4610 Cedar Ln,Philadelphia,PA,53075,3,3.2,2414,11914,2009,Single Family,440553,29.615001,-120.094019,2,Blake Jones,+1-470-744-5079,FHA,0.0,"3 bed / 3.2 bath single family in Philadelphia, built in 2009."
1151,2021-10-15,7178 Cedar Ln,Charlotte,NC,24610,3,2.1,1048,1786,1926,Single Family,109401,42.538295,-106.952428,2,Drew Garcia,+1-707-367-3929,Cash,0.0,"3 bed / 2.1 bath single family in Charlotte, built in 1926."
1152,2023-01-08,3593 Cedar Ln,Houston,TX,68090,2,2.7,1916,8823,1967,Condo,457012,32.75413,-103.158397,81,Pat Brown,+1-398-997-2781,Mortgage,139.67,"2 bed / 2.7 bath condo in Houston, built in 1967."
1153,2022-08-24,2632 Elm St,Indianapolis,IN,50027,0,3.3,2312,3834,1961,Townhouse,562652,28.790713,-72.46267,32,Jamie Martinez,+1-507-824-4445,Conventional,33.18,"0 bed / 3.3 bath townhouse in Indianapolis, built in 1961."
1154,2024-10-11,7862 Washington Ave,Philadelphia,PA,35153,3,2.0,1445,200,1981,Townhouse,418692,47.207873,-74.15667,48,Taylor Wilson,+1-878-360-6335,Conventional,17.63,"3 bed / 2.0 bath townhouse in Philadelphia, built in 1981."
1155,2024-10-19,5898 Elm St,Dallas,TX,39979,2,2.4,3485,9553,1947,Single Family,730807,29.331592,-81.245208,11,Pat Jones,+1-579-348-6017,FHA,0.0,"2 bed / 2.4 bath single family in Dallas, built in 1947."
1156,2024-04-10,5893 Pine Dr,Charlotte,NC,50372,2,1.6,2401,6082,1988,Single Family,483985,39.111382,-108.218381,57,Riley Smith,+1-980-613-1906,VA,0.0,"2 bed / 1.6 bath single family in Charlotte, built in 1988."
1157,2021-02-18,487 Elm St,Charlotte,NC,45940,3,1.8,1388,2919,1884,Townhouse,195838,47.414899,-115.781201,4,Jordan Martinez,+1-933-462-5829,FHA,88.86,"3 bed / 1.8 bath townhouse in Charlotte, built in 1884."
1158,2024-02-22,1850 Oak Ave,Columbus,OH,60122,2,2.6,2337,200,1963,Single Family,426869,46.35994,-71.096465,45,Jordan Williams,+1-832-715-8210,FHA,0.0,"2 bed / 2.6 bath single family in Columbus, built in 1963."
1159,2025-04-12,4193 Cedar Ln,San Diego,CA,31026,2,2.2,1476,9422,1963,Condo,250350,33.902162,-114.159483,11,Sam Wilson,+1-681-247-7390,VA,62.59,"2 bed / 2.2 bath condo in San Diego, built in 1963."
1160,2020-04-24,4756 Oak Ave,Washington,DC,86823,3,1.9,943,7068,1976,Single Family,165441,41.299066,-95.984996,8,Blake Miller,+1-482-750-7053,VA,0.0,"3 bed / 1.9 bath single family in Washington, built in 1976."
1161,2024-05-06,3376 Oak Ave,San Francisco,CA,27600,3,1.3,1438,8361,1898,Single Family,561469,38.332176,-78.893533,1,Sam Davis,+1-355-354-5896,Conventional,0.0,"3 bed / 1.3 bath single family in San Francisco, built in 1898."
1162,2024-04-11,2401 Oak Ave,Charlotte,NC,42142,3,1.0,1141,17878,1963,Single Family,331920,25.1251,-70.783858,64,Blake Jones,+1-770-743-5774,Cash,0.0,"3 bed / 1.0 bath single family in Charlotte, built in 1963."
1163,2021-03-15,5556 Maple St,Austin,TX,57347,5,2.4,1022,7549,1994,Condo,505838,39.604296,-101.571609,22,Taylor Miller,+1-679-433-8549,FHA,125.89,"5 bed / 2.4 bath condo in Austin, built in 1994."
1164,2023-08-08,1087 Elm St,Dallas,TX,43470,3,3.3,2248,7601,1885,Single Family,494337,30.329564,-97.05811,110,Riley Davis,+1-605-698-1786,Conventional,0.0,"3 bed / 3.3 bath single family in Dallas, built in 1885."
1165,2025-05-19,5568 Oak Ave,New York,NY,84149,1,2.0,1421,5500,1991,Co-op,133420,48.695573,-78.854905,137,Drew Miller,+1-751-703-5630,Conventional,32.96,"1 bed / 2.0 bath co-op in New York, built in 1991."
1166,2024-05-17,7775 Maple St,Chicago,IL,84095,4,1.0,2869,4981,1903,Co-op,1018127,36.035738,-112.019449,41,Jamie Rodriguez,+1-362-725-2437,Conventional,81.96,"4 bed / 1 bath co-op in Chicago, built in 1903."
1167,2022-08-11,3076 Elm St,Chicago,IL,99647,5,1.7,363,11542,1990,Townhouse,95257,43.346389,-80.817722,76,Cameron Anderson,+1-355-866-6413,Cash,33.19,"5 bed / 1.7 bath townhouse in Chicago, built in 1990."
1168,2022-04-02,239 Maple St,Charlotte,NC,79168,7,1.1,1755,5228,1990,Townhouse,359180,48.152453,-74.093271,34,Avery Jones,+1-206-838-7388,Cash,75.34,"7 bed / 1.1 bath townhouse in Charlotte, built in 1990."
1169,2021-04-01,3382 Elm St,Austin,TX,65987,2,1.0,1878,3013,1918,Single Family,310898,43.162715,-76.294457,140,Avery Martinez,+1-986-534-9722,VA,0.0,"2 bed / 1 bath single family in Austin, built in 1918."
1170,2021-02-26,746 Pine Dr,Denver,CO,30002,6,2.7,1588,5978,1928,Townhouse,300879,40.491242,-121.447975,57,Casey Brown,+1-303-226-9739,Conventional,354.48,"6 bed / 2.7 bath townhouse in Denver, built in 1928."
1171,2021-10-07,7051 Cedar Ln,Seattle,WA,55681,1,1.5,2686,11693,1897,Single Family,577678,48.956194,-76.951377,12,Jordan Martinez,+1-413-406-5963,Mortgage,0.0,"1 bed / 1.5 bath single family in Seattle, built in 1897."
1172,2024-12-02,6332 Main St,San Diego,CA,38473,4,1.6,2208,9755,1970,Single Family,291149,37.675361,-73.342519,21,Cameron Johnson,+1-584-226-8273,Mortgage,0.0,"4 bed / 1.6 bath single family in San Diego, built in 1970."
1173,2024-04-27,9574 Oak Ave,Charlotte,NC,67481,6,1.9,642,13752,1982,Single Family,79621,48.149924,-96.714004,67,Riley Wilson,+1-327-295-3868,Conventional,0.0,"6 bed / 1.9 bath single family in Charlotte, built in 1982."
1174,2024-02-25,3546 Oak Ave,Philadelphia,PA,37477,3,1.8,3385,12976,1910,Multi-Family,900402,32.252585,-120.170444,17,Avery Miller,+1-967-524-7801,Mortgage,0.0,"3 bed / 1.8 bath multi-family in Philadelphia, built in 1910."
1175,2020-08-17,1739 Elm St,Indianapolis,IN,57167,2,3.3,3004,754,2002,Single Family,284179,35.550814,-86.973886,132,Cameron Smith,+1-207-589-7881,VA,0.0,"2 bed / 3.3 bath single family in Indianapolis, built in 2002."
1176,2024-10-02,7822 Main St,Jacksonville,FL,50629,1,3.0,653,14766,1896,Single Family,109692,46.829655,-98.369285,58,Blake Jones,+1-434-918-2383,VA,0.0,"1 bed / 3.0 bath single family in Jacksonville, built in 1896."
1177,2024-10-01,2651 Pine Dr,Dallas,TX,94850,1,1.1,2697,7064,1962,Single Family,775109,47.366138,-88.207563,1,Jordan Brown,+1-778-209-3096,Conventional,0.0,"1 bed / 1.1 bath single family in Dallas, built in 1962."
1178,2021-03-05,6897 Pine Dr,San Francisco,CA,15110,3,3.6,2838,8584,1895,Single Family,890416,48.409563,-67.274619,7,Pat Anderson,+1-876-500-7089,Conventional,0.0,"3 bed / 3.6 bath single family in San Francisco, built in 1895."
1179,2025-05-30,2760 Main St,Columbus,OH,32599,2,1.1,2815,200,1924,Multi-Family,615270,42.199898,-68.106249,4,Taylor Anderson,+1-884-385-6981,Cash,0.0,"2 bed / 1.1 bath multi-family in Columbus, built in 1924."
1180,2022-02-03,5532 Main St,San Francisco,CA,36748,4,1.0,1018,9901,1958,Single Family,331309,47.371122,-98.218092,3,Pat Jones,+1-836-528-1466,Cash,0.0,"4 bed / 1 bath single family in San Francisco, built in 1958."
1181,2020-04-05,2691 Oak Ave,San Francisco,CA,14485,4,1.0,3085,12379,1916,Multi-Family,464469,34.882349,-118.477147,12,Drew Davis,+1-980-812-9604,Mortgage,0.0,"4 bed / 1 bath multi-family in San Francisco, built in 1916."
1182,2025-07-16,7315 Pine Dr,New York,NY,55700,1,2.1,1420,12839,1937,Single Family,157320,47.939482,-90.926817,45,Jamie Johnson,+1-687-675-7800,Conventional,0.0,"1 bed / 2.1 bath single family in New York, built in 1937."
1183,2022-08-19,1679 Lakeview Rd,Washington,DC,93473,5,1.6,2185,6653,1880,Single Family,233115,43.996783,-77.93771,10,Casey Brown,+1-530-872-9847,FHA,0.0,"5 bed / 1.6 bath single family in Washington, built in 1880."
1184,2022-11-20,6716 Cedar Ln,San Francisco,CA,84873,4,1.1,988,3602,1930,Single Family,272852,32.815475,-110.533923,8,Taylor Brown,+1-430-875-2346,Cash,0.0,"4 bed / 1.1 bath single family in San Francisco, built in 1930."
1185,2021-01-13,8618 Cedar Ln,Washington,DC,23792,5,3.0,655,200,1943,Single Family,153526,40.088424,-71.87186,16,Sam Martinez,+1-508-536-8571,Conventional,0.0,"5 bed / 3.0 bath single family in Washington, built in 1943."
1186,2020-10-24,3342 Pine Dr,Phoenix,AZ,52984,0,1.2,1218,3566,1988,Single Family,25000,30.817982,-90.113593,39,Avery Anderson,+1-235-965-7308,Cash,0.0,"0 bed / 1.2 bath single family in Phoenix, built in 1988."
1187,2021-05-02,5734 Maple St,New York,NY,28737,6,3.1,2388,6824,1888,Townhouse,512036,38.0323,-102.140393,12,Taylor Davis,+1-530-211-8877,VA,27.74,"6 bed / 3.1 bath townhouse in New York, built in 1888."
1188,2022-07-17,8529 Elm St,Denver,CO,63170,0,2.7,2467,2877,1995,Co-op,461058,38.498775,-116.945642,0,Avery Jones,+1-758-650-2930,FHA,52.94,"0 bed / 2.7 bath co-op in Denver, built in 1995."
